date,close,volume,marketCap,cpiaucns,cpiaucns_multiplier,cpi_adj_price,20d_vol_avg,100d_vol_avg,daily_diff,daily_returns,daily_diff_pc_change,daily_volume_diff,daily_volume_pc_change,gain,loss,7d_avg_gain,7d_avg_loss,7d_rs,7d_rsi,14d_avg_gain,14d_avg_loss,14d_rs,14d_rsi,50d_avg_gain,50d_avg_loss,50d_rs,50d_rsi,200d_avg_gain,200d_avg_loss,200d_rs,200d_rsi,log_ret,7d_historic_volatility_of_risk-adjusted_return,14d_historic_volatility_of_risk-adjusted_return,252d_historic_volatility_of_risk-adjusted_return,7d_sharpe_ratio,14d_sharpe_ratio,50d_sharpe_ratio,200d_sharpe_ratio
2014-08-06,0.002661,30983.999999999996,963158.13045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-07,0.002511,145079.0,1083468.6279,,,,,,-0.00014999999999999996,-0.056369785794814,,114095.0,,0.0,0.0,,,,,,,,,,,,,,,,,-0.058020911820103827,,,,,,,
2014-08-08,0.003041,91826.00000000003,1329937.71165,,,,,,0.0005299999999999997,0.21107128634010341,-4.533333333333331,-53252.99999999997,-1.466742626758403,0.0,0.0,,,,,,,,,,,,,,,,,0.19150532851977964,,,,,,,
2014-08-09,0.003504,234162.0,1655791.1976,,,,,,0.0004630000000000003,0.15225254850378178,-0.1264150943396215,142335.99999999997,-3.672825944078269,0.0,0.0,,,,,,,,,,,,,,,,,0.1417187643789175,,,,,,,
2014-08-10,0.005090000000000001,339479.0,2578554.5525000007,,,,,,0.0015860000000000006,0.45262557077625587,2.425485961123109,105317.0,-0.26008177832733803,0.0,0.0,,,,,,,,,,,,,,,,,0.37337265748828674,,,,,,,
2014-08-11,0.003687,491279.00000000006,2326769.28495,,,,,,-0.0014030000000000006,-0.27563850687622793,-1.8846153846153846,151800.00000000006,0.44136274295697797,0.0,0.0,,,,,,,,,,,,,,,,,-0.322464711310424,,,,,,,
2014-08-12,0.00268,347401.0,2277816.889,,,,,,-0.001007,-0.2731217792243016,-0.2822523164647187,-143878.00000000006,-1.9478129117259553,0.0,0.0,,,,,,,,,,,,,,,,,-0.3189963247292429,,,,,,,
2014-08-13,0.00277,257077.0,2583670.20225,,,,,,8.99999999999998e-05,0.033582089552238736,-1.0893743793445876,-90324.0,-0.37221812924839126,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.033030525676482014,0.6883488631991814,,,0.3495837748403109,,,
2014-08-14,0.00255,171349.0,2494621.905,,,,,,-0.0002199999999999997,-0.07942238267148005,-3.4444444444444464,-85728.0,-0.050883486116646726,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,-0.08275396102891186,0.6914587956922629,,,0.314862245955181,,,
2014-08-15,0.002419,137210.0,2446777.73985,,,,,,-0.00013100000000000004,-0.05137254901960786,-0.40454545454545354,-34139.0,-0.6017753826054497,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,-0.05273912754244492,0.6556567754271149,,,-0.06104421997210389,,,
2014-08-16,0.002504,115892.00000000001,2572412.1596,,,,,,8.5e-05,0.03513848697809019,-1.648854961832061,-21317.999999999985,-0.37555288672778975,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.03453522160996236,0.630678438634024,,,-0.24305218907881854,,,
2014-08-17,0.002325,62610.00000000001,2409423.249375,,,,,,-0.00017900000000000034,-0.07148562300319505,-3.10588235294118,-53282.00000000001,1.49939018669669,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,-0.07416941419853273,0.3975200694234283,,,-1.9928212814057744,,,
2014-08-18,0.002008,103415.99999999999,2094608.1524,,,,,,-0.000317,-0.13634408602150538,0.7709497206703877,40805.99999999998,-1.7658496302691336,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,-0.14658083720983672,0.32024616023816577,,,-1.9353554032952078,,,
2014-08-19,0.002204999999999999,66824.99999999999,2300105.067749999,,,,,,0.00019699999999999926,0.09810756972111512,-1.621451104100944,-36591.0,-1.8967063667107782,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.09358830706932597,0.22194375850632023,,,-0.7911380009604861,,,
2014-08-20,0.002505,95948.99999999999,2613044.53275,,,,,,0.0003000000000000008,0.13605442176870786,0.5228426395939183,29124.0,-1.7959334262523572,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,0.12756122563801942,0.26763406188082417,0.7106456097172081,,-0.25916188449670263,0.24167732735471487,,
2014-08-21,0.002396,79282.0,2499343.1938,,,,,,-0.00010899999999999972,-0.043512974051896136,-1.3633333333333315,-16666.999999999985,-1.5722771597308056,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,-0.0444880542836259,0.25881665973313467,0.709672406246033,,-0.12907564697381377,0.2598565556634083,,
2014-08-22,0.002358,52090.00000000001,2459704.1949,,,,,,-3.800000000000027e-05,-0.015859766277128706,-0.6513761467889874,-27191.999999999993,0.6314873702525958,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,-0.015986878138023464,0.2541205741802221,0.6779428393902014,,0.008266284758784681,-0.056408273177336855,,
2014-08-23,0.002235,43743.0,2331399.01425,,,,,,-0.00012299999999999985,-0.05216284987277342,2.2368421052631304,-8347.000000000007,-0.6930347160929682,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,-0.05357257404964688,0.25394926195849304,0.6561187480449238,,-0.3343440063563147,-0.3622669850808031,,
2014-08-24,0.00221,37923.0,2305320.7255,,,,,,-2.499999999999985e-05,-0.01118568232662187,-0.7967479674796758,-5820.0,-0.30274350065892,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,-0.011248712535870453,0.2448339655280367,0.4924530994430423,,-0.10147101235409581,-1.593161680144363,,
2014-08-25,0.002218,38909.0,2313665.7779,,,,147124.25,,7.99999999999976e-06,0.0036199095022624306,-1.3199999999999923,986.0,-1.1694158075601375,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,0.003613373398513531,0.18349908549608634,0.4052351686523329,,0.6026112453702014,-1.145272821728193,,
2014-08-26,0.002304,97171.99999999999,2403375.0912,,,,150433.65,,8.600000000000014e-05,0.03877366997294862,9.75000000000034,58262.999999999985,58.09026369168355,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,0.03804085390546952,0.16269324736071566,0.2725749817152546,,0.32911401570147125,-0.42675473782624995,,
2014-08-27,0.002273,62152.999999999985,2371038.01315,,,,146287.35,,-3.100000000000021e-05,-0.01345486111111116,-1.3604651162790717,-35019.0,-1.601050409350703,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,-0.013546197963238527,0.08029045571167978,0.26845798122092485,,-1.1780555304293512,-0.6080962512514253,,
2014-08-28,0.002183,90849.99999999999,2277156.17365,,,,146238.55,,-8.99999999999998e-05,-0.03959524857017149,1.9032258064515868,28697.0,-1.8194694308803792,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,-0.040400467302599274,0.07855809013172639,0.2600056760820739,,-1.1527316208398597,-0.4737411807836997,,
2014-08-29,0.002213000000000001,43086.0,2308450.1201500013,,,,136684.75,,3.0000000000000946e-05,0.013742556115437843,-1.3333333333333446,-47763.999999999985,-2.664424852772066,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,0.013648983501106215,0.08284844734139075,0.2570141915848341,,-0.7337615105411758,-0.22642649214000785,,
2014-08-30,0.002202,39151.0,2296975.6731,,,,121668.35,,-1.1000000000001026e-05,-0.00497062810664306,-1.3666666666666893,-3935.0,-0.9176157775730676,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,-0.004983022768424661,0.0646443632835827,0.25325353194694145,,-0.20225278628934748,-0.3878498552954766,,
2014-08-31,0.002074,23014.0,2163454.8347,,,,98255.1,,-0.00012800000000000008,-0.05812897366030889,10.636363636362557,-16137.0,3.100889453621347,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,-0.059886928493153135,0.08706324854623584,0.24968405233372096,,-0.6976169677398244,-0.3395984749829919,,
2014-09-01,0.002014,27846.0,2100866.9417,238.031,1.18114027164529,0.0023788165070936142,82277.35,,-5.9999999999999724e-05,-0.028929604628736616,-0.5312500000000024,4832.0,-1.2994360785771828,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,-0.029356315510964848,0.08769851594401554,0.20281701602873922,,-1.0664140611815391,0.10734693183832765,,
2014-09-02,0.002004000000000001,23937.0,2090435.626200001,238.031,1.18114027164529,0.0023788165070936142,70620.35,,-9.999999999999159e-06,-0.004965243296921162,-0.8333333333333466,-3909.0,-1.8089817880794703,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,-0.004977611073751831,0.06587636264438537,0.17614431194758604,,-2.1182727082813373,-0.4427249262093902,,
2014-09-03,0.002058,35803.0,2295023.71875,238.031,1.18114027164529,0.0023788165070936142,63843.05,,5.399999999999893e-05,0.02694610778443063,-6.400000000000347,11866.0,-4.035558966487592,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,0.026589454189238637,0.0809215357245645,0.10952448589021901,,-1.2044385068213812,-1.753444102600903,,
2014-09-04,0.002134,57665.000000000015,2390273.9806,238.031,1.18114027164529,0.0023788165070936142,59865.8,,7.600000000000011e-05,0.03692905733722074,0.4074074074074374,21862.000000000015,0.8424068767908321,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,0.03626351546770401,0.087965797723981,0.1149810134815168,,-0.22267614169013233,-0.958784729532153,,
2014-09-05,0.002081,27569.0,2340997.12255,238.031,1.18114027164529,0.0023788165070936142,55449.65,,-5.3000000000000096e-05,-0.02483598875351456,-1.6973684210526319,-30096.000000000015,-2.3766352575244714,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,-0.025149605468063996,0.08782976806662558,0.11600366665804288,,-0.6659273052724554,-1.0282490819144339,,
2014-09-06,0.002058,31792.0,2325924.846,238.031,1.18114027164529,0.0023788165070936142,53908.75,,-2.3000000000000017e-05,-0.011052378664103801,-0.5660377358490571,4223.0,-1.1403176501860712,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,-0.011113909999640015,0.08773400623739246,0.10571988113360632,,-0.7362933720334977,-0.7339538003162474,,
2014-09-07,0.002052,34902.99999999999,2330896.1949,238.031,1.18114027164529,0.0023788165070936142,50483.09999999999,,-5.999999999999929e-06,-0.002915451895043719,-0.739130434782612,3110.9999999999927,-0.26331991475254735,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,-0.002919710103334694,0.06531765996493856,0.10559352828506635,,-0.13451940129313356,-0.6562069045955633,,
2014-09-08,0.002082,99158.99999999997,2377004.0973,238.031,1.18114027164529,0.0023788165070936142,52099.8,,3.000000000000008e-05,0.014619883040935644,-6.000000000000072,64255.99999999998,19.654451944712353,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,0.014514042884254508,0.057809318962925516,0.10713566941141699,,0.5966556562139474,-0.5434230005805141,,
2014-09-09,0.002187,56761.00000000002,2510463.696975,238.031,1.18114027164529,0.0023788165070936142,50140.4,,0.00010500000000000006,0.050432276657060626,2.499999999999993,-42397.99999999995,-1.6598294322709157,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,0.049201771501853564,0.07105183834165815,0.1123642671766295,,1.2530223305973691,-0.4123593177809723,,
2014-09-10,0.002207,55338.00000000001,2547933.221875,238.031,1.18114027164529,0.0023788165070936142,48943.2,,2.0000000000000052e-05,0.009144947416552363,-0.8095238095238091,-1423.0000000000146,-0.9664370960894378,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,0.009103385579968482,0.06912740341972484,0.11251443972330519,,1.0325858953456548,-0.210412892947513,,
2014-09-11,0.002601,117090.00000000001,3018905.5311,238.031,1.18114027164529,0.0023788165070936142,52193.2,,0.0003939999999999998,0.17852288173991826,18.69999999999994,61752.00000000001,-44.39564300772971,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,0.1642618591919156,0.17032438873305866,0.19407468842792602,,1.1645539787690282,0.945632491955495,,
2014-09-12,0.002982,116200.99999999999,3480627.0786,238.031,1.18114027164529,0.0023788165070936142,55816.1,,0.00038099999999999983,0.14648212226066892,-0.032994923857868064,-889.0000000000291,-1.0143962948568472,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,0.13669822987603197,0.18716584196009622,0.23044935919743073,,1.9037493578293794,1.3372431634791981,,
2014-09-13,0.003128999999999999,110270.0,3673768.208774999,238.031,1.18114027164529,0.0023788165070936142,59433.45,,0.00014699999999999913,0.049295774647887036,-0.6141732283464588,-5930.999999999985,5.671541057367595,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,0.04811924834419834,0.17291790173851868,0.2300441083556221,,2.3721346238916263,1.5637899812799514,,
2014-09-14,0.002747,85847.0,3240547.85865,238.031,1.18114027164529,0.0023788165070936142,61780.35,,-0.0003819999999999991,-0.12208373282198759,-3.598639455782322,-24423.0,3.117855336368245,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,-0.1302040575736081,0.25445143476273135,0.2659618123171379,,1.2517827116541451,1.156739119067913,,
2014-09-15,0.002893000000000001,74744.99999999999,3436869.896625001,238.031,1.18114027164529,0.0023788165070936142,60659.0,,0.00014600000000000116,0.0531488896978527,-1.382198952879585,-11102.000000000015,-0.545428489538549,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,0.05178461888086172,0.2525330944350297,0.26207043809004704,,1.4141029599971928,1.4793059452533053,,
2014-09-16,0.003022,85536.99999999999,3608111.0071,238.031,1.18114027164529,0.0023788165070936142,61828.2,,0.0001289999999999989,0.044590390597994745,-0.11643835616439813,10792.0,-1.972077103224643,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,0.043624837856548915,0.25253781835927974,0.2604111794932867,,1.390867950054605,1.6756471880076778,,
2014-09-17,0.003091,119485.99999999999,3709630.189925,238.031,1.18114027164529,0.0023788165070936142,63260.0,,6.900000000000005e-05,0.02283256121773669,-0.4651162790697625,33949.0,2.1457561156412157,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,0.022575799299431765,0.25058083217669963,0.26048776973847354,,1.4566010129579359,1.6595821825938206,,
2014-09-18,0.003402000000000001,200908.0,4089851.485650001,238.031,1.18114027164529,0.0023788165070936142,71151.1,,0.00031100000000000095,0.1006146878033003,3.5072463768116044,81422.00000000001,1.3983622492562375,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,0.09586883082369102,0.22121138425254586,0.2689464582002288,,1.3348843337465945,1.8372168808274238,,
2014-09-19,0.003912,192576.0,4731157.5432,238.031,1.18114027164529,0.0023788165070936142,78822.35,,0.0005099999999999987,0.14991181657848274,0.6398713826366469,-8332.0,-1.1023310653140428,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,0.13968525819890054,0.22277531799623693,0.2806193782227695,,1.338842382386902,2.3555727289825708,,
2014-09-20,0.003518,193491.0,4261938.70725,238.031,1.18114027164529,0.0023788165070936142,87346.2,,-0.0003939999999999998,-0.1007157464212679,-1.7725490196078448,915.0,-1.1098175708113298,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,-0.10615610585720425,0.26470274381916736,0.3150947044494092,,0.5612771048521968,1.843244742457792,,
